Location[0]	Station-No.[1]	GeoX[2]	GeoY[3]	North[4]	East[5]	VehicleCount[6]	OpenParkingSpots (used only for onewaycarsharing)[7]	
7331	7331	4590128.520454651	5817423.543798415	-	-	1	
1432	1432	4592535.742953019	5825287.05651006	-	-	1	
926	926	4587884.537046454	5836173.29949078	-	-	1	
2460	2460	4596719.998353923	5824867.493531072	-	-	1	
11908	11908	4595551.025216586	5824502.521189752	-	-	1	
1015	1015	4608518.581010506	5813371.223270152	-	-	1	
12026	12026	4602611.826541221	5826622.418757195	-	-	1	
4489	4489	4589353.177885683	5792856.185119449	-	-	1	
7438	7438	4595610.829271787	5824919.018866192	-	-	1	
1414	1414	4584451.905459175	5823319.237326472	-	-	1	
1291	1291	4544611.180722275	5842068.0385040445	-	-	1	
10989	10989	4609697.380510843	5809549.167501396	-	-	1	
9458	9458	4606013.002597364	5824236.605790337	-	-	1	
6756	6756	4592830.22510228	5823541.868866932	-	-	1	
11286	11286	4606178.765916671	5814050.782170192	-	-	1	
8453	8453	4590794.878367829	5825389.10867566	-	-	1	
12152	12152	4571652.501690013	5826946.535002163	-	-	1	
3565	3565	4594466.745410988	5838755.994610288	-	-	1	
8704	8704	4611014.306621607	5805695.985918454	-	-	1	
950	950	4589073.061168074	5815303.469009083	-	-	1	
1506	1506	4588867.619008496	5816924.017926462	-	-	1	
1664	1664	4599948.910937068	5816137.9670486795	-	-	1	
2923	2923	4592223.245271638	5812466.548320044	-	-	1	
10502	10502	4596514.556165976	5824597.548169674	-	-	1	
4009	4009	4540832.220289587	5870312.225625372	-	-	1	
11293	11293	4594595.325859863	5819300.792474106	-	-	1	
3500	3500	4587222.296765236	5844183.282342408	-	-	1	
8495	8495	4597469.527885374	5818340.352662111	-	-	1	
774	774	4573726.570751905	5829990.476064335	-	-	1	
10440	10440	4599068.363172374	5819836.746314444	-	-	1	
2491	2491	4596155.813968626	5825454.127580334	-	-	1	
1297	1297	4597169.644434846	5821684.14144484	-	-	1	
9331	9331	4597795.157354554	5823051.520752735	-	-	1	
10308	10308	4605206.583164876	5818015.304838624	-	-	1	
3404	3404	4583070.102219595	5835121.341786809	-	-	1	
499	499	4596208.634606641	5818487.795209332	-	-	1	
7168	7168	4587714.186056334	5817187.446465262	-	-	1	
6467	6467	4587820.826378035	5810882.3974977415	-	-	1	
1058	1058	4604611.208454295	5827130.61900443	-	-	1	
9522	9522	4601808.864912551	5818704.404395688	-	-	1	
7830	7830	4592877.951781963	5825928.433882782	-	-	1	
4359	4359	4595130.621404359	5798279.41864337	-	-	1	
11596	11596	4585069.155908958	5829913.172235611	-	-	1	
1395	1395	4588383.053681859	5831369.157924034	-	-	1	
9055	9055	4607841.778811596	5824200.581043907	-	-	1	
11232	11232	4609522.782864304	5813474.85036909	-	-	1	
10301	10301	4603172.306977403	5807525.798995897	-	-	1	
6356	6356	4597950.677320641	5823850.300981672	-	-	1	
6576	6576	4589355.185266622	5817974.939080629	-	-	1	
4750	4750	4598364.519907024	5825264.931494724	-	-	1	
700	700	4597435.812780587	5824492.654747752	-	-	1	
4127	4127	4576182.252267673	5793638.024463234	-	-	1	
3759	3759	4565066.2168366555	5811855.528123166	-	-	1	
1197	1197	4592575.146988424	5818964.13692894	-	-	1	
8248	8248	4596197.565775211	5826839.857792054	-	-	1	
4431	4431	4595928.007110642	5801753.218702055	-	-	1	
6263	6263	4588605.064983284	5810082.0534090055	-	-	1	
3908	3908	4616417.402502703	5817831.146087795	-	-	1	
7028	7028	4593648.720371405	5820848.712472038	-	-	1	
1900	1900	4605180.393260726	5814474.984851211	-	-	1	
6919	6919	4592564.2374550495	5819325.999278416	-	-	1	
5627	5627	4585446.999031608	5808947.618370278	-	-	1	
390	390	4589614.2327821255	5822475.300887361	-	-	1	
7213	7213	4607961.424174483	5812947.224284301	-	-	1	
6701	6701	4594124.443303475	5825571.279523243	-	-	1	
8954	8954	4606443.0513121225	5823243.006665907	-	-	1	
11102	11102	4590992.579227892	5819971.178144824	-	-	1	
10297	10297	4603324.099539059	5823834.816836553	-	-	1	
5470	5470	4596822.5340092275	5826540.343533563	-	-	1	
1718	1718	4617521.257456129	5811960.707033352	-	-	1	
2808	2808	4588630.389297619	5816237.729586144	-	-	1	
4012	4012	4535977.147316886	5853913.103481595	-	-	1	
2618	2618	4587233.990740109	5815525.980520434	-	-	1	
8243	8243	4594947.393989107	5824304.400564596	-	-	1	
8657	8657	4598945.428641799	5821294.990050436	-	-	1	
6274	6274	4579671.151721891	5807686.628438705	-	-	1	
3212	3212	4629906.438620867	5823295.18340526	-	-	1	
9358	9358	4588798.8139849715	5825514.953056877	-	-	1	
9148	9148	4614410.274231475	5803336.599082485	-	-	1	
1450	1450	4602067.272932525	5826397.072784177	-	-	1	
4705	4705	4594947.165167369	5817768.1477485	-	-	1	
8063	8063	4587466.701945412	5829746.903350173	-	-	1	
11218	11218	4612461.544499553	5801571.909688428	-	-	1	
10037	10037	4595100.738416909	5831312.997544862	-	-	1	
8686	8686	4596451.164898339	5817950.402997109	-	-	1	
10079	10079	4601876.321280779	5802544.571679815	-	-	1	
1441	1441	4563283.341706888	5833058.99382595	-	-	1	
8716	8716	4587826.662233302	5819080.072582517	-	-	1	
4229	4229	4586627.34795465	5808561.066485158	-	-	1	
3508	3508	4588561.945875829	5837660.2769271685	-	-	1	
4833	4833	4599190.374712052	5826865.479103285	-	-	1	
10652	10652	4603980.5159927	5814980.693673164	-	-	1	
6854	6854	4596269.752790325	5820354.806230946	-	-	1	
6805	6805	4602382.471856291	5828002.560052017	-	-	1	
8908	8908	4609528.874383261	5823876.934204686	-	-	1	
8970	8970	4608318.163995178	5824495.208586366	-	-	1	
3377	3377	4582000.489579568	5835615.298244638	-	-	1	
9623	9623	4617187.149057121	5800902.1904504085	-	-	1	
5846	5846	4594572.158468973	5812084.883273786	-	-	1	
9679	9679	4602787.121871084	5815004.721961048	-	-	1	
12005	12005	4574870.701993207	5819016.70632618	-	-	1	
10262	10262	4593001.512470931	5832547.2161879605	-	-	1	
3989	3989	4559050.499349669	5875453.266543573	-	-	1	
4558	4558	4592390.381231244	5791248.500265353	-	-	1	
1716	1716	4584213.418310923	5832549.900661683	-	-	1	
2932	2932	4587655.100613787	5821765.464827374	-	-	1	
8465	8465	4588725.51076116	5823524.197420016	-	-	1	
2921	2921	4588367.077261916	5818964.620329004	-	-	1	
1198	1198	4601754.984901652	5818513.796174091	-	-	1	
1459	1459	4599616.516604618	5811970.74345168	-	-	1	
6698	6698	4596345.037018515	5823792.753401738	-	-	1	
5758	5758	4594224.591827741	5823814.444446247	-	-	1	
912	912	4599838.916286977	5812728.977478683	-	-	1	
7903	7903	4602719.316063797	5819727.067887443	-	-	1	
7332	7332	4587994.918399993	5822992.152434309	-	-	1	
10227	10227	4600201.589755827	5803010.90624107	-	-	1	
9168	9168	4588352.461710142	5811102.178963709	-	-	1	
2345	2345	4594667.537431847	5813888.338583133	-	-	1	
630	630	4598084.371421607	5815769.287337684	-	-	1	
7043	7043	4601207.193194481	5826285.146849374	-	-	1	
11642	11642	4604256.6128456555	5813965.721168621	-	-	1	
5994	5994	4598366.847340875	5818282.059331467	-	-	1	
930	930	4582955.806860288	5823876.626867579	-	-	1	
3019	3019	4612312.97657248	5825906.701117937	-	-	1	
9731	9731	4602026.328589479	5808963.913934996	-	-	1	
12041	12041	4593979.4552345285	5814205.033710168	-	-	1	
7890	7890	4606088.496364171	5827103.082068953	-	-	1	
4973	4973	4599819.114547364	5823441.383502115	-	-	1	
8133	8133	4585116.258713387	5825446.220562654	-	-	1	
7714	7714	4597728.398584738	5832510.998500401	-	-	1	
11257	11257	4588336.167921002	5819721.45916474	-	-	1	
10272	10272	4602789.874963637	5813828.957767165	-	-	1	
4527	4527	4601046.4035655735	5794578.703947376	-	-	1	
9850	9850	4588782.741171264	5819360.129501121	-	-	1	
9507	9507	4594531.720558832	5833582.84495769	-	-	1	
8284	8284	4615950.721225224	5833849.388990945	-	-	1	
5424	5424	4600100.558690993	5811729.569052354	-	-	1	
5137	5137	4588800.074773906	5817236.233163347	-	-	1	
7762	7762	4599564.536128536	5824669.950774032	-	-	1	
4616	4616	4607362.50850108	5831526.870905905	-	-	1	
11823	11823	4590563.975102751	5825754.629191051	-	-	1	
6547	6547	4586191.901463376	5831427.491080989	-	-	1	
4940	4940	4596773.881566805	5822553.291449262	-	-	1	
6708	6708	4608005.390858068	5821867.8620040035	-	-	1	
3147	3147	4615722.6956981	5820655.131122662	-	-	1	
10507	10507	4579914.318010229	5810544.082574649	-	-	1	
2515	2515	4601043.736142393	5817747.377646994	-	-	1	
8207	8207	4579571.666785469	5829759.228112549	-	-	1	
4413	4413	4599070.578940858	5801263.196836184	-	-	1	
9656	9656	4596724.599818034	5826832.488191978	-	-	1	
9177	9177	4585301.097564524	5826630.086171393	-	-	1	
4555	4555	4578650.15309045	5786364.5487375995	-	-	1	
1389	1389	4607050.519006322	5817084.538768328	-	-	1	
3110	3110	4617120.391589486	5822743.733100485	-	-	1	
11694	11694	4583208.759186655	5833233.305377176	-	-	1	
2140	2140	4602224.109181158	5820960.373336913	-	-	1	
5619	5619	4607913.252297225	5834329.204950261	-	-	1	
8058	8058	4597520.701815966	5810085.027985276	-	-	1	
8368	8368	4613457.023020502	5804974.499836487	-	-	1	
2105	2105	4565701.810837567	5821451.811768118	-	-	1	
11584	11584	4597145.327582129	5820008.295008391	-	-	1	
1886	1886	4599835.429867716	5821953.810012675	-	-	1	
9685	9685	4595667.734269831	5818353.233082799	-	-	1	
5016	5016	4608454.502408413	5836078.497448117	-	-	1	
3848	3848	4619856.628826172	5804859.047284046	-	-	1	
4515	4515	4591253.227437283	5769117.7260495415	-	-	1	
5684	5684	4598892.004429719	5817753.580968153	-	-	1	
5677	5677	4604693.999713419	5815923.14780972	-	-	1	
10354	10354	4586384.657749329	5811550.09212864	-	-	1	
11404	11404	4606528.20611329	5811161.688194012	-	-	1	
6588	6588	4595671.1996365795	5821088.583353915	-	-	1	
7863	7863	4605776.309003398	5813803.32903211	-	-	1	
7131	7131	4607262.001738832	5822017.176572436	-	-	1	
4285	4285	4563908.815468535	5803985.046725306	-	-	1	
189	189	4598963.783235081	5815568.658543511	-	-	1	
3856	3856	4618673.773711967	5807744.229598526	-	-	1	
8677	8677	4599626.832154635	5812077.730906748	-	-	1	
5046	5046	4607862.125544341	5808304.259821013	-	-	1	
8253	8253	4616224.905071855	5835791.515309352	-	-	1	
8287	8287	4597587.910057703	5824340.404477161	-	-	1	
11337	11337	4600671.877801587	5811722.255192992	-	-	1	
4738	4738	4602639.173560768	5820013.025308939	-	-	1	
11237	11237	4597764.634020819	5819422.433832288	-	-	1	
8610	8610	4584526.909123109	5819122.571670755	-	-	1	
11523	11523	4562450.190949079	5826716.605256432	-	-	1	
1788	1788	4599914.749391823	5816233.848015879	-	-	1	
3439	3439	4588158.6775026675	5840031.939569837	-	-	1	
5587	5587	4578181.259737018	5818266.698097953	-	-	1	
5848	5848	4601284.35133678	5813533.256330252	-	-	1	
4342	4342	4595183.780500379	5803014.091263545	-	-	1	
6545	6545	4601768.501601717	5814828.216001178	-	-	1	
3202	3202	4622370.875185386	5824354.950906037	-	-	1	
10318	10318	4595236.765105392	5823606.6327728005	-	-	1	
6699	6699	4597218.135202786	5822444.567318551	-	-	1	
4841	4841	4595917.939246487	5824015.073310224	-	-	1	
9075	9075	4599932.3611788405	5817880.393685216	-	-	1	
521	521	4587921.017953237	5823272.022486108	-	-	1	
6758	6758	4602672.538725208	5823133.96413621	-	-	1	
10395	10395	4607689.354103343	5824990.056927868	-	-	1	
8097	8097	4612503.495100796	5815035.155497651	-	-	1	
6590	6590	4603934.933051212	5836597.238697838	-	-	1	
1106	1106	4589878.240916669	5814251.78043276	-	-	1	
1338	1338	4591242.373793398	5822292.291403122	-	-	1	
11693	11693	4579215.969646788	5824008.06339439	-	-	1	
4070	4070	4582085.242941994	5808755.634191463	-	-	1	
6775	6775	4593387.543589042	5823801.326799388	-	-	1	
7696	7696	4589500.93134305	5817890.095136855	-	-	1	
5583	5583	4589149.399929881	5820294.331988773	-	-	1	
7110	7110	4602677.677231308	5826563.275017649	-	-	1	
9776	9776	4605839.041364462	5808382.411849906	-	-	1	
8342	8342	4596954.067424232	5822567.482273289	-	-	1	
10863	10863	4608274.176769069	5824485.381897169	-	-	1	
2208	2208	4596508.469776152	5825616.7116658585	-	-	1	
4966	4966	4598634.09511424	5822573.071617834	-	-	1	
3887	3887	4614496.966652109	5816430.480461819	-	-	1	
8076	8076	4600731.4327547625	5823535.170800305	-	-	1	
6171	6171	4594502.854399051	5817872.010563337	-	-	1	
3944	3944	4635038.721847708	5785379.89237423	-	-	1	
4233	4233	4585373.124090721	5806449.096490232	-	-	1	
3280	3280	4630255.620101373	5829902.805568387	-	-	1	
2411	2411	4605075.693818417	5827855.804218953	-	-	1	
1017	1017	4574166.410295846	5826211.520021235	-	-	1	
10002	10002	4588305.546884987	5822695.395721773	-	-	1	
6130	6130	4590810.891750501	5819334.785438976	-	-	1	
10960	10960	4588670.5005356595	5823062.5913964845	-	-	1	
2456	2456	4596710.578646634	5825202.810802344	-	-	1	
3582	3582	4594836.128560646	5838076.669449068	-	-	1	
6174	6174	4590235.824084493	5827576.395790937	-	-	1	
212	212	4593837.592029041	5825624.894610457	-	-	1	
2277	2277	4598195.90134342	5819224.909983519	-	-	1	
31	31	4599179.472361496	5811396.345046371	-	-	1	
2995	2995	4669518.034456894	5829682.552270935	-	-	1	
6918	6918	4589601.1507176515	5828765.799438565	-	-	1	
11372	11372	4588194.626621506	5819438.965074202	-	-	1	
11141	11141	4609728.996186626	5801755.375465301	-	-	1	
6768	6768	4612860.533308804	5808683.489343362	-	-	1	
3207	3207	4633695.511241897	5819001.260888598	-	-	1	
979	979	4603643.470866066	5828079.026044608	-	-	1	
4503	4503	4588537.056078681	5799219.402804028	-	-	1	
5630	5630	4609831.090625199	5839435.692252426	-	-	1	
5430	5430	4605992.478125258	5812548.321207397	-	-	1	
3714	3714	4594384.749522623	5850750.154043445	-	-	1	
11292	11292	4596556.984607959	5828935.714459945	-	-	1	
10080	10080	4598384.440892905	5823947.496309374	-	-	1	
6847	6847	4587063.477904583	5818128.730871995	-	-	1	
5590	5590	4596931.740597955	5818954.653660327	-	-	1	
8747	8747	4609631.003562221	5805732.903768289	-	-	1	
862	862	4604789.437219069	5828123.457360439	-	-	1	
11882	11882	4590635.378029214	5819211.963300316	-	-	1	
6532	6532	4587729.61305452	5832761.871653457	-	-	1	
7750	7750	4609012.476869289	5808032.058376118	-	-	1	
3594	3594	4591158.613800389	5843625.723693408	-	-	1	
3959	3959	4620863.898768165	5812818.188395157	-	-	1	
3785	3785	4641672.936731608	5792590.802000538	-	-	1	
1099	1099	4596537.68995921	5810922.567193881	-	-	1	
10231	10231	4599185.951506204	5825392.353863626	-	-	1	
4155	4155	4558614.155546054	5798645.898772059	-	-	1	
4199	4199	4587180.803011248	5807431.713074579	-	-	1	
401	401	4583247.179045133	5823249.553835336	-	-	1	
10612	10612	4608317.099166239	5802996.990251581	-	-	1	
1157	1157	4594009.831362787	5814714.927444912	-	-	1	
10732	10732	4601371.292993971	5813365.959159027	-	-	1	
2539	2539	4622683.952789133	5829991.514287768	-	-	1	
4948	4948	4581951.814299973	5816229.678143597	-	-	1	
11527	11527	4591709.915772251	5816630.476625705	-	-	1	
11134	11134	4601593.79755587	5822001.582051856	-	-	1	
6324	6324	4597961.901014986	5822324.082319869	-	-	1	
663	663	4594416.553687003	5819865.799376087	-	-	1	
1861	1861	4596376.136606508	5817195.152228385	-	-	1	
2228	2228	4590405.624481056	5832792.622085432	-	-	1	
3045	3045	4610909.501505265	5826327.5403500665	-	-	1	
8012	8012	4599627.320225552	5816885.47873446	-	-	1	
1605	1605	4609449.938885428	5823801.303157486	-	-	1	
10526	10526	4594375.309545251	5807513.882880424	-	-	1	
6945	6945	4590103.611819042	5813796.270757994	-	-	1	
715	715	4602403.907858161	5819413.928525005	-	-	1	
2046	2046	4613619.911347788	5806437.697269833	-	-	1	
1953	1953	4589974.307284948	5817055.939726453	-	-	1	
11534	11534	4596874.114939401	5820074.778641399	-	-	1	
11424	11424	4586558.666909297	5814710.187597791	-	-	1	
5936	5936	4606658.513628852	5841703.990696264	-	-	1	
7305	7305	4584766.847868171	5822298.175571346	-	-	1	
2429	2429	4589016.903447803	5817709.661396967	-	-	1	
5096	5096	4584725.825518496	5822381.977843429	-	-	1	
11653	11653	4593261.207615906	5815033.456497019	-	-	1	
7383	7383	4613896.953621041	5812727.794629925	-	-	1	
3553	3553	4581168.591444595	5859438.753195036	-	-	1	
11976	11976	4600931.476193702	5835978.470148865	-	-	1	
108	108	4583370.74170983	5823677.852745736	-	-	1	
7730	7730	4592938.824295901	5831365.997176853	-	-	1	
10273	10273	4596875.6069429675	5833152.455357109	-	-	1	
2958	2958	4602439.544924374	5826211.3941005245	-	-	1	
3468	3468	4584610.015692513	5836491.8527182955	-	-	1	
4434	4434	4591470.772550869	5801308.188748362	-	-	1	
8590	8590	4600245.099592775	5821419.888222127	-	-	1	
2773	2773	4585658.81028862	5809284.017319245	-	-	1	
6425	6425	4604265.015787086	5824808.963028004	-	-	1	
9066	9066	4579909.159249137	5823581.596620333	-	-	1	
1645	1645	4581611.282880511	5828655.507957092	-	-	1	
7990	7990	4583818.281226706	5825744.385409699	-	-	1	
1184	1184	4575020.761516952	5828871.775319728	-	-	1	
6990	6990	4595136.206947296	5829673.344093914	-	-	1	
3087	3087	4645918.8942325795	5834643.795105278	-	-	1	
5515	5515	4603804.360293961	5815487.051255381	-	-	1	
3807	3807	4621215.738683031	5809244.412678463	-	-	1	
7396	7396	4595560.090719042	5824714.209260561	-	-	1	
8598	8598	4577795.990370162	5819281.53147163	-	-	1	
466	466	4607224.0534762945	5823780.334133362	-	-	1	
12137	12137	4597369.255522472	5821828.233237522	-	-	1	
5346	5346	4591841.060998632	5824044.945200526	-	-	1	
7537	7537	4595340.9731727885	5825533.6892597955	-	-	1	
11815	11815	4600518.274614165	5820998.148587946	-	-	1	
2675	2675	4617898.643262934	5819543.246423559	-	-	1	
8871	8871	4597447.370552689	5831661.094810594	-	-	1	
3027	3027	4611729.42691907	5823533.591166369	-	-	1	
5089	5089	4613218.757543444	5813314.903809925	-	-	1	
3011	3011	4567059.6055643605	5809388.347324197	-	-	1	
10120	10120	4601050.779568119	5803162.194264391	-	-	1	
5498	5498	4593357.495878397	5825443.3488464635	-	-	1	
10860	10860	4605266.050382863	5820248.4500576835	-	-	1	
11040	11040	4578573.907416143	5809599.570858934	-	-	1	
6865	6865	4610922.489583554	5809192.817847396	-	-	1	
8114	8114	4598679.809437564	5842168.629579002	-	-	1	
6833	6833	4588331.317609293	5818687.439954417	-	-	1	
10476	10476	4606421.533380918	5815748.590993253	-	-	1	
153	153	4573983.666887055	5829435.97068276	-	-	1	
3101	3101	4617248.540956726	5822975.501950466	-	-	1	
11820	11820	4589415.909956488	5819399.429591864	-	-	1	
7591	7591	4588612.7910506	5819911.738365049	-	-	1	
10926	10926	4589514.257387287	5825775.076611321	-	-	1	
9380	9380	4601110.951957985	5815753.409674728	-	-	1	
10430	10430	4608659.91028577	5799362.834632402	-	-	1	
11045	11045	4594421.298612136	5808318.072422829	-	-	1	
7546	7546	4586388.910796347	5822865.225034227	-	-	1	
6542	6542	4587636.612213856	5822068.098338479	-	-	1	
12107	12107	4607279.259251428	5825314.156348637	-	-	1	
7545	7545	4607282.033267379	5827060.278211335	-	-	1	
3839	3839	4642561.2942691315	5801509.230205769	-	-	1	
2579	2579	4634625.125113453	5856577.903042438	-	-	1	
7256	7256	4609750.531281424	5823424.978279063	-	-	1	
11446	11446	4607797.482422626	5820203.379053648	-	-	1	
2666	2666	4605075.533769621	5822721.265220099	-	-	1	
5319	5319	4584700.552837412	5815048.573617978	-	-	1	
10431	10431	4589613.539661127	5815272.584682286	-	-	1	
4466	4466	4610390.2791897375	5827314.790736701	-	-	1	
5805	5805	4611031.295063635	5808705.980932638	-	-	1	
7828	7828	4603915.411258419	5829325.672919804	-	-	1	
4594	4594	4607921.29812067	5831316.379079427	-	-	1	
1869	1869	4568061.074152433	5837346.527890345	-	-	1	
5708	5708	4583396.01429073	5830772.440951307	-	-	1	
7119	7119	4595845.34728859	5811235.616662741	-	-	1	
1933	1933	4587940.044673258	5812865.9530433975	-	-	1	
5428	5428	4588966.546134524	5821183.764985248	-	-	1	
8221	8221	4608604.943365564	5810551.599252509	-	-	1	
3903	3903	4615647.522337616	5818760.20149052	-	-	1	
547	547	4591587.058325423	5827146.456466044	-	-	1	
4910	4910	4589345.791245827	5822117.816034548	-	-	1	
414	414	4599332.661098862	5813273.8423164375	-	-	1	
2183	2183	4615346.801842956	5810802.549013503	-	-	1	
1602	1602	4608933.280150038	5811054.064473632	-	-	1	
6481	6481	4606882.018131739	5824852.7601366015	-	-	1	
2474	2474	4620936.871447706	5830257.234249654	-	-	1	
10089	10089	4568753.316089661	5805390.360380342	-	-	1	
870	870	4600480.012856236	5819718.433666319	-	-	1	
3866	3866	4629151.227966054	5814772.2982521625	-	-	1	
776	776	4600717.872866048	5832267.03803463	-	-	1	
1079	1079	4599768.369735157	5821333.028148197	-	-	1	
6535	6535	4601012.204443345	5809806.064887532	-	-	1	
924	924	4603621.401908939	5813757.053020241	-	-	1	
2323	2323	4588553.718628958	5819088.496615725	-	-	1	
5252	5252	4609611.806387461	5822778.505226557	-	-	1	
984	984	4593722.3448693985	5819599.759715892	-	-	1	
5601	5601	4589791.910206116	5819813.987238839	-	-	1	
9678	9678	4591227.0626425315	5823122.410899152	-	-	1	
2677	2677	4599710.134894033	5810751.848863777	-	-	1	
11400	11400	4592832.760675279	5819237.028427044	-	-	1	
9780	9780	4584269.319256041	5810720.150021068	-	-	1	
2776	2776	4600244.198977373	5814850.076123606	-	-	1	
473	473	4594213.481357937	5812231.860092784	-	-	1	
9605	9605	4584824.484991385	5829702.268956748	-	-	1	
440	440	4575145.766221547	5829397.824677635	-	-	1	
7274	7274	4585981.201351282	5819927.377363156	-	-	1	
2187	2187	4591917.8235050095	5821691.870707132	-	-	1	
1202	1202	4595692.720383338	5827046.875009974	-	-	1	
7393	7393	4595485.798058131	5826896.8616880635	-	-	1	
4281	4281	4557050.262031333	5803461.3026178	-	-	1	
10435	10435	4596894.017412233	5833284.698562429	-	-	1	
11329	11329	4588966.66937446	5818215.4354523495	-	-	1	
9184	9184	4583525.746277231	5812140.537392374	-	-	1	
6292	6292	4596211.653519452	5822560.041406027	-	-	1	
9702	9702	4610786.556543813	5815876.56442588	-	-	1	
11389	11389	4602928.739148068	5814260.026371909	-	-	1	
10486	10486	4602526.434985494	5820055.322231961	-	-	1	
6287	6287	4608655.987195871	5823120.597917323	-	-	1	
3216	3216	4637358.564705152	5838003.162694285	-	-	1	
10329	10329	4584705.235375265	5823406.091312303	-	-	1	
11457	11457	4604629.142697971	5819490.290789909	-	-	1	
5668	5668	4592934.671251688	5830639.438043827	-	-	1	
2313	2313	4604126.899312797	5821618.731824444	-	-	1	
2269	2269	4580741.276189575	5823956.84653208	-	-	1	
4236	4236	4585419.1522200005	5806522.758699913	-	-	1	
998	998	4589152.077924369	5816773.5163706	-	-	1	
5393	5393	4592663.39598279	5815020.469665862	-	-	1	
3485	3485	4589247.954738888	5838809.420375215	-	-	1	
8261	8261	4609729.462342921	5815112.321938817	-	-	1	
9428	9428	4599275.505704332	5821224.345226178	-	-	1	
1488	1488	4595044.8128300365	5817246.051576253	-	-	1	
8242	8242	4600315.459211759	5817520.332887511	-	-	1	
10449	10449	4597357.629518037	5824974.616510578	-	-	1	
3243	3243	4633742.187090384	5828697.764327868	-	-	1	
7633	7633	4595323.999931492	5844364.932698701	-	-	1	
9277	9277	4602092.198671953	5813190.214810167	-	-	1	
9997	9997	4599247.50516871	5818656.556103742	-	-	1	
5311	5311	4606559.557788223	5833282.407108143	-	-	1	
8956	8956	4587917.414970955	5813496.643485194	-	-	1	
1444	1444	4607353.590758676	5819131.984518578	-	-	1	
5997	5997	4592993.329999661	5819226.176843337	-	-	1	
8478	8478	4601919.8013875345	5828788.163442104	-	-	1	
4618	4618	4600323.8431108175	5884121.187792756	-	-	1	
2315	2315	4604957.311996122	5821809.411696835	-	-	1	
8612	8612	4597512.987487497	5822933.400482207	-	-	1	
8154	8154	4617498.282352983	5810864.991998002	-	-	1	
2829	2829	4593505.674920322	5809321.090477129	-	-	1	
9058	9058	4596258.106572848	5824623.982994192	-	-	1	
9778	9778	4587435.799369676	5833992.469556888	-	-	1	
7364	7364	4585434.585328493	5809880.898819475	-	-	1	
7858	7858	4585828.9381574085	5823058.405769983	-	-	1	
1594	1594	4589610.085532647	5819083.359649573	-	-	1	
1393	1393	4590677.547641134	5820426.531492421	-	-	1	
738	738	4606368.356069129	5823619.359401521	-	-	1	
1237	1237	4575609.655183954	5824533.897637228	-	-	1	
7933	7933	4595171.48197791	5824859.88139554	-	-	1	
3843	3843	4539028.053974325	5814490.130251607	-	-	1	
2835	2835	4600664.303384574	5820786.688989704	-	-	1	
1082	1082	4579397.322730373	5820050.285913398	-	-	1	
1706	1706	4601023.640968353	5821474.793650838	-	-	1	
10771	10771	4583056.61419948	5816882.01458466	-	-	1	
7603	7603	4598739.685680166	5816296.122978482	-	-	1	
1121	1121	4578083.80926173	5824546.3401946	-	-	1	
12020	12020	4589438.304659775	5826259.614124091	-	-	1	
9092	9092	4601366.829641514	5827089.753607912	-	-	1	
10103	10103	4595109.165415566	5810673.5984004075	-	-	1	
12029	12029	4610228.551463563	5823640.769750919	-	-	1	
12085	12085	4580383.494288037	5828002.061415073	-	-	1	
2157	2157	4561927.791776449	5821157.630973849	-	-	1	
8516	8516	4596367.545467311	5811445.409609274	-	-	1	
7042	7042	4603778.600521893	5833056.820583511	-	-	1	
7616	7616	4606210.649651829	5815315.9243654935	-	-	1	
10717	10717	4602514.986200626	5819066.081027681	-	-	1	
10558	10558	4609878.462847555	5823321.829122277	-	-	1	
9572	9572	4599993.748296432	5832442.433113161	-	-	1	
11789	11789	4584708.258421241	5823163.9669268895	-	-	1	
74	74	4602026.330440462	5820314.2243560925	-	-	1	
1700	1700	4590302.9330444485	5818625.54259097	-	-	1	
7353	7353	4603867.544792539	5808869.720709326	-	-	1	
4403	4403	4595914.0959078865	5803060.558435361	-	-	1	
234	234	4585278.129344767	5830814.986163828	-	-	1	
2484	2484	4606220.216491729	5824089.987618144	-	-	1	
8264	8264	4613896.889831566	5831272.359382386	-	-	1	
7673	7673	4604888.5995812	5815709.102378511	-	-	1	
5944	5944	4612357.101048015	5804386.463751853	-	-	1	
4143	4143	4542117.174819513	5772864.13017768	-	-	1	
8334	8334	4608721.955151328	5813412.321535938	-	-	1	
5438	5438	4592212.950519643	5824600.252766293	-	-	1	
8568	8568	4585130.645038421	5821817.307383324	-	-	1	
8631	8631	4597048.07949212	5817558.216965466	-	-	1	
10561	10561	4599060.596435805	5828985.436984393	-	-	1	
10763	10763	4582604.098146771	5825462.678569885	-	-	1	
7341	7341	4598145.958899798	5826847.196621187	-	-	1	
8457	8457	4602423.479568154	5808966.00447728	-	-	1	
1852	1852	4602448.772546192	5820674.378942545	-	-	1	
6202	6202	4578036.303937956	5817037.287196809	-	-	1	
7948	7948	4592142.549376155	5826106.314559113	-	-	1	
9113	9113	4596749.518251218	5824713.944242867	-	-	1	
4369	4369	4597637.850785195	5798315.595543814	-	-	1	
10522	10522	4600905.050945319	5830998.523759795	-	-	1	
3699	3699	4578804.324884686	5847161.525019849	-	-	1	
11512	11512	4592950.146592931	5713321.387394563	-	-	1	
10322	10322	4600606.278295817	5833428.751089369	-	-	1	
12071	12071	4599323.869956978	5817223.315796927	-	-	1	
